Latitude,Longitude,Avg_TCIWV_2017
44.243455049817506,20.03741761280213,16.56527526788814
44.22801949805097,20.17349910121706,16.65054072744103
44.21241220003029,20.309504147830467,16.520962429302994
44.19663331149721,20.44543197131128,16.18481490560757
44.18068298979078,20.58128179313576,16.159529287328002
44.16456139384223,20.71705283761071,16.658731246507298
44.14826868416967,20.852744331896673,17.122272919583065
44.13180502287288,20.988355506030757,17.485512166894893
44.115170573627886,21.12388559294928,17.67313817752305
44.09836550168164,21.25933382851011,17.716652957342003
44.08138997384666,21.394699451514782,17.258151613255983
44.064244158495434,21.529981703730414,16.02642277876536
44.046928225555114,21.66517982991121,14.557672787738102
44.02944234650183,21.800293077819845,14.28217714704493
44.01178669435519,21.935320698248574,15.477321651674085
43.993961443672646,22.0702619450401,16.754413389390514
43.97596677054384,22.205116075108066,17.32174370109394
43.95780285258493,22.339882348457422,17.55905887644778
43.93946986893288,22.47456002820445,17.53045504580262
43.92096800023961,22.609148380596622,17.781505128388766
43.90229742866632,22.74364667503201,18.14121615502142
43.88345833787755,22.87805418407862,18.481059889639578
43.8644509130353,23.012370183493488,18.611772255230974
43.845275340793215,23.146593952241176,18.594257136826876
43.82593180929055,23.280724772512485,18.446113637698595
43.80642050814627,23.414761929742525,18.456446298988915
43.78674162845289,23.548704712628705,18.444097506102697
43.76689536277062,23.682552413148358,18.501431175457533
43.746881905121114,23.816304326576187,18.459512495225475
43.72670145098147,23.949959751501382,18.30973090920397
43.70635419727802,24.083517989844495,18.306748720907397
43.68584034238017,24.216978346873958,18.317291411020424
43.66516008609416,24.350340131222566,18.308722862633324
43.64431362965689,24.483602654903365,18.362150287115444
44.34097160671484,20.058882113844334,17.382353567307995
44.325507111994696,20.195198161644242,17.379539387200467
44.30987055825336,20.331437365016114,17.006723519294493
44.29406210182444,20.46759893882384,16.674986282984417
44.2780819006445,20.603682100762768,16.801204366068685
44.261930114247654,20.73968607138326,17.207622387075936
44.24560690376039,20.875610074113894,17.483916064744356
44.22911243189614,21.01145333528467,17.742778634512295
44.21244686295008,21.147215084149536,17.8863438201207
44.19561036279357,21.282894552909198,17.652556855191467
44.178603098868784,21.418490976733096,17.012939919707595
44.16142524018321,21.554003593781715,15.94867580808619
44.1440769573041,21.68943164522807,14.69905383868884
44.126558422352886,21.82477437527939,14.368324663049432
44.108869808999614,21.96003103119824,15.150918751634578
44.0910112924573,22.095200863323583,16.201364000638325
44.07298304947612,22.230283125091432,16.90209484356706
44.05478525833783,22.365277073055353,17.491308550680838
44.03641809884995,22.500181966906553,17.73374807193715
44.01788175233991,22.63499706949395,17.974843502044678
43.99917640164926,22.769721646843664,18.292635851008917
43.98030223112774,22.904354968178552,18.533815273674584
43.96125942662747,23.038896305937243,18.567921453906642
43.94204817549687,23.17334493579304,18.589930862508794
43.92266866657473,23.307700136672423,18.592198992288242
43.903121090184236,23.441961190773497,18.640670086747857
43.88340563812682,23.57612738358395,18.60841202223173
43.86352250367615,23.710198003898796,18.574263836747857
43.84347188157193,23.84417234383801,18.501263164704845
43.823253968013866,23.978049698863572,18.381597500975413
43.80286896065534,24.111829367796645,18.334092476034677
43.782317058597265,24.2455106528341,18.37890935200517
43.7615984623818,24.37909285956502,18.464174808994418
43.740713373986075,24.512575296986768,18.54091372541202
43.71966199681597,24.645957277520893,18.589930877890637
43.698444535699565,24.779238117028825,18.449263875202465
43.67706119688098,24.912417134826995,18.321995740295737
43.65551218801383,25.04549365370204,18.437881156962405
43.63379771815488,25.17846699992552,18.507899617636074
44.438494136709615,20.080422671834754,17.71778703504993
44.42300063960511,20.216974066967424,17.686243016232726
44.40733477013333,20.35344821223785,17.31460322359557
44.391496685222975,20.489844318681037,17.077498053991665
44.37548654341128,20.62616160018794,17.21715699216371
44.35930450483851,20.762399273529184,17.50458139245228
44.34295073124273,20.898556558378402,17.715728903329502
44.32642538595451,21.034632677335566,17.930110616068685
44.30972863389135,21.170626855949877,17.973037368507796
44.29286064155239,21.306538322742483,17.707202352503295
44.275821577012906,21.442366309228845,17.174230242288242
44.25861160991866,21.57811004994096,16.31838346681287
44.241230911480486,21.713768782449222,15.526632794769862
44.223679654468555,21.84934174738413,15.1504987401347
44.2059580132068,21.984828188457612,15.326027966314747
44.188066163567264,22.120227352484164,15.876137175867635
44.17000428296414,22.255538489401744,16.493030673714095
44.15177255034836,22.39076085229226,17.399238663335
44.133371146201526,22.52589369740204,18.00222924960557
44.11480025253004,22.66093628416172,18.22509551817371
44.09606005285947,22.79588787520612,18.310276974913894
44.077150732228404,22.930747736393783,18.435570993731098
44.058072477182556,23.06551513682615,18.454472190590316
44.03882547576884,23.20018934886656,18.466568969911144
44.0194099175292,23.334769648158954,18.47862373628924
43.99982599349476,23.469255313646357,18.5147040249199
43.98007389617949,23.603645627588946,18.495214777608073
43.960153819574266,23.73793987558193,18.44460153836076
43.94006595914058,23.872137346573254,18.405371027608073
43.91981051180438,24.006237332880886,18.27948897884738
43.89938767594994,24.140239130209807,18.20690833881337
43.87879765141339,24.274142037668867,18.258235644268733
43.858040639476606,24.407945357787355,18.433764873012418
43.8371168428608,24.54164839653106,18.60639592909044
43.816026465720206,24.67525046331835,18.615678533431023
43.79476971363558,24.80875087103584,18.499415087443527
43.773346793607985,24.94214893605377,18.43762912801517
43.751757914052156,25.07544397824111,18.533353249231975
43.730003284790165,25.20863532098042,18.56435121515746
43.7080831170448,25.341722291182464,18.562041054489793
43.685997623433096,25.474704219300435,18.6332776213205
43.66374701795979,25.607580439343963,18.49807095784013
43.6413315160107,25.740350288892984,18.16263751317096
44.5360223520743,20.102039688358445,17.85845402748354
44.52049979293851,20.23882722262485,17.75092715089039
44.50480454750854,20.375537098762805,17.35156559431425
44.488936773311536,20.51216852395447,17.138947986787365
44.47289662948862,20.648720708262687,17.26936633868884
44.4566842767895,20.785192864654846,17.506471513420024
44.44029987756717,20.921584209026463,17.73933441408219
44.42374359577255,21.057893960224618,17.963502763420024
44.40701559694888,21.194121340071007,17.93288279861532
44.39011604822648,21.330265573384793,17.72908575304093
44.37304511831704,21.466325888005258,17.182042742288242
44.35580297750807,21.60230151481406,16.291039724503793
44.33838979765742,21.738191687757308,15.811032993819124
44.32080575218746,21.873995643867403,15.598163380417773
44.30305101607951,22.009712623284486,15.824221843032428
44.28512576586805,22.14534186927773,16.27570875101192
44.267030179635015,22.280882628266482,16.729253797120947
44.24876443700383,22.41633414984068,17.588334760358258
44.230328719133816,22.55169568678167,18.23744430336901
44.21172320871407,22.686966495082032,18.42536433025073
44.19294808995764,22.822145833965806,18.357992028677334
44.17400354859556,22.957232965907963,18.33447052073735
44.15488977187092,23.092227156653735,18.257815617387013
44.13560694853263,23.22712767523791,18.24235862557606
44.11615526882963,23.361933794003363,18.264704047992666
44.09653492450454,23.496644788619903,18.340686908332252
44.07674610878765,23.631259938102318,18.323423788111697
44.05678901639073,23.76577852482839,18.26268790101492
44.03666384350083,23.90019983455676,18.26302392508394
44.016370787773965,24.03452315644421,18.136721846877887
43.99591004832893,24.168747783062855,18.10563987044878
43.97528182574101,24.302873010417017,18.180236644642328
43.95448632203556,24.4368981379599,18.33921681937351
43.93352374068162,24.570822468609776,18.46337677330099
43.91239428658568,24.704645308766203,18.45531225460832
43.89109816608509,24.838365968325576,18.424986313748104
43.8696355869416,24.97198376069676,18.42880855837176
43.848006758335046,25.105498002816233,18.485512177149456
43.82621189085658,25.23890801516302,18.495466796300743
43.80425119650236,25.372213121773342,18.56199905436526
43.78212488866685,25.505412650254897,18.61332634700242
43.7598331821362,25.63850593180109,18.574515850313247
43.73737629308168,25.77149230120466,18.458084403827627
43.71475443905305,25.9043710968713,18.232655984099193
43.6919678389718,26.037141660832873,17.98047184944153
43.669016713124435,26.169803338760346,17.728665754359255
43.64590128315591,26.302355479976512,17.536713466849378
44.63355596440355,20.123733567808273,17.86336834199967
44.61800428337154,20.26075803688684,17.65755518277486
44.602279601536125,20.39770443671415,17.26151183600067
44.58638207702603,20.534571970595408,17.122062906142204
44.57031186958961,20.671359844741517,17.303052489475537
44.55406914058928,20.808067268292973,17.565065260856382
44.5376540529963,20.944693453343774,17.85576586056781
44.52106677138529,21.081237614965033,18.03788951904543
44.50430746192863,21.21769897122806,17.950565940590316
44.487376292391176,21.354076743227495,17.737696314370762
44.4702734321245,21.490370155104102,17.321911699028426
44.452999052061315,21.626578434067113,16.677170443278488
44.435553324709886,21.76270081041656,16.241098529549056
44.41793642414831,21.898736517565197,15.954220178306743
44.40014852601877,22.034684792060148,16.25613550601467
44.38218980752183,22.170544873604342,16.648860646832375
44.364060447410495,22.306316005077605,16.998197009486535
44.345760625984525,22.441997432557628,17.781169106883386
44.3272905250844,22.577588405340435,18.29750814745503
44.308650328085456,22.71308817596079,18.36341037545153
44.28984021989199,22.848496000212208,18.199389880703343
44.270860386931155,22.983811137166725,18.038645590505293
44.251711017146896,23.119032849194383,17.874625098320745
44.23239229999405,23.254160401982404,17.89650849885838
44.21290442643203,23.389193064554235,18.012939947907643
44.19324758891882,23.52413010928811,18.105681883391515
44.17342198140474,23.658970811935433,18.124289069124448
44.1534277993262,23.793714451638948,18.11643454849079
44.13326523959957,23.92836031095044,18.07279377086188
44.11293450061473,24.062907675848408,17.970727236040176
44.09243578222887,24.19735583575516,17.9761035801262
44.07176928576015,24.331704083553973,18.069979583063432
44.05093521398122,24.465951715605627,18.26029376829824
44.02993377111294,24.600098031764844,18.344215139265984
44.008765162817824,24.734142335396513,18.303850543114446
43.98742959619365,24.868083933391432,18.308638859820622
43.965927279766845,25.00192213618186,18.362192282112694
43.94425842348618,25.13565625775692,18.442165392701344
43.9224232387159,25.269285615677376,18.48177392508394
43.900421938229414,25.402809531090554,18.53070704911345
43.87825473620249,25.536227328744673,18.51285590664033
43.855921848206705,25.66953833700299,18.54284582599517
43.83342349120277,25.80274188785762,18.57329778517446
43.81075988353376,25.93583731694318,18.46900510787964
43.7879312449185,26.068823963550074,18.199347867760608
43.76493779644474,26.20170117063745,17.98597422210119
43.741779760562366,26.33446828484594,17.797592155395016
43.71845736107668,26.467124656510123,17.607277965032925
43.69497082314148,26.59966963967068,17.41759382524798
43.67132037325235,26.73210259208622,17.327288048241726
43.64750623923961,26.86442287524494,17.12643119596666
44.73109468461459,20.14550471740941,17.90969730705343
44.71551382160189,20.282766920880306,17.73736028004718
44.69975964269245,20.419950641095795,17.4130575349254
44.683832306619934,20.557055077459836,17.360596172271237
44.66773197374313,20.694079432307234,17.576195970658333
44.6514588060406,20.831022910927885,17.78293320440477
44.635012967105176,20.967884721590735,17.97064322297291
44.61839462213849,21.10466407556757,18.054396575497044
44.601603937945605,21.241360187156374,17.93611700560457
44.5846410829292,21.377972273704472,17.708000413833126
44.56750622708424,21.51449955563163,17.446911706719348
44.550199541992065,21.650941256452484,16.923558212095692
44.532721200814905,21.787296602799017,16.491056526860884
44.51507137829009,21.92356482444268,16.23337004517996
44.497250250724214,22.05974515431609,16.440821329752605
44.47925799598741,22.195836828534794,16.722071334879885
44.461094793507435,22.33183908641837,17.064813275491037
44.44276082426388,22.46775117051152,17.853245717222972
44.42425627078207,22.603572326604763,18.22799370365758
44.40558131712727,22.739301803754927,18.134579722599316
44.38673614889859,22.874938854305213,17.875255141206967
44.36772095322296,23.010482733905263,17.654825036243725
44.348535918749015,23.145932701530654,17.561789087069933
44.32918123564107,23.281288019502256,17.640670125202465
44.30965709557285,23.416547953505273,17.835100568750853
44.28996369172146,23.551711772608087,17.983622071563556
44.270101218760956,23.68677874928059,18.038981614574308
44.25006987285625,23.821748159412607,17.997188934715844
44.22986985165673,23.956619282331673,17.842030999481036
44.20950135429006,24.091391400820584,17.799566286866384
44.1889645813556,24.22606380113504,17.890334090878888
44.168259734918216,24.360635773020448,17.991056537115444
44.147387018501874,24.495106609728765,18.056790738977412
44.1263466370829,24.629475608035108,18.08430249460282
44.10513879708386,24.763742068253862,18.123911024421773
44.083763706366874,24.89790529425457,18.239250418960406
44.062221574226946,25.03196459347771,18.350893558994418
44.04051261138566,25.16591927694992,18.422298118632327
44.018637029984376,25.29976865929916,18.447163707466537
43.99659504357765,25.433512058769367,18.45997452735901
43.97438686712658,25.56714879723512,18.41767782036976
43.952012716992144,25.700678200215634,18.419441928145705
43.92947281092843,25.834099596888933,18.51197385787964
43.906767368075954,25.96741232010521,18.634705740918395
43.88389660895483,26.10061570640042,18.502397270612818
43.86086075545798,26.23370909600908,18.299902305808118
43.83766003084441,26.366691832877365,18.069307547743602
43.81429465973226,26.49956326467523,17.901422790301744
43.79076486809198,26.632322742808924,17.71862708881337
43.76707088323947,26.764969622432716,17.613410360069686
43.74321293382903,26.89750326246056,17.421206056430776
43.71919124984665,27.029923025577546,17.183428854070684
43.69500606260286,27.162228278250723,17.082916418711346
43.67065760472584,27.29441839074019,17.093795104693342
43.646146110154376,27.4264927371093,17.139746045553554
44.84407453896508,20.0297747131616,17.828590118756857
44.82863822294757,20.167353547243778,17.870214782735353
44.813028117648436,20.30485428861354,17.817375406142204
44.79724438077352,20.442276129817373,17.664527618756857
44.78128717166462,20.579618266333426,17.661377422271237
44.76515665129439,20.716879896596225,17.812461094189715
44.748852982260786,20.854060222021047,17.92133206193165
44.73237632878162,20.991158447028113,17.99046848153555
44.71572685668906,21.1281737790664,18.031757126572312
44.69890473342404,21.265105428637412,17.914569626572312
44.68191012803075,21.401952609318272,17.75147319352755
44.66474321115091,21.53871453778504,17.532009152955908
44.64740415501801,21.675390433835446,16.930026631201468
44.62989313345178,21.811979520411256,16.62563313976411
44.612210321852274,21.948481023620815,16.3081348301262
44.59435589719409,22.084894172760755,16.125927168835876
44.576330038020544,22.221218200337916,16.40167482181262
44.55813292443773,22.357452342090568,16.845853249231975
44.539764738108666,22.493595837009735,17.66259552073735
44.52122566224722,22.62964792735997,18.033395244229226
44.502515881612204,22.76560785869995,17.827288063623573
44.483635582501265,22.901474879902764,17.529825028552803
44.46458495274479,23.03724824317601,17.37059284025623
44.44536418169987,23.172927204081446,17.3695847757401
44.42597346024404,23.308511021554523,17.53301723541752
44.4064129807691,23.44399895792347,17.776800837568057
44.38668293717496,23.579390278928287,17.941451372638827
44.366783524863294,23.71468425373922,17.91654377598916
44.34671494073131,23.84988015497518,17.75798362557606
44.32647738316532,23.984977258721756,17.666417760233724
44.30607105203446,24.11997484454892,17.744206738728348
44.28549614868429,24.254872195528435,17.834596523674584
44.26475287593021,24.38966859825115,17.876305198156704
44.24384143805123,24.5243633428438,17.86244430593265
44.22276204078329,24.658955722985553,17.937881123635076
44.20151489131285,24.79344503592435,18.03440329592715
44.18010019827022,24.927830582492987,18.142182206594814
44.158518171723024,25.062111667124668,18.231437913833126
44.13676902316963,25.196287597868604,18.32308776404268
44.114852965532414,25.330357686405023,18.356101876945907
44.09277021315112,25.464321248060116,18.35412775316546
44.07052098177619,25.59817760182051,18.341694962593817
44.048105488561944,25.731926070347612,18.33682265589314
44.02552395205995,25.865565979991544,18.421794101756106
44.00277659221213,25.99909666080481,18.6251711281397
43.97986363034396,26.132517446555823,18.67145809306893
43.95678528915761,26.265827674741843,18.60127159856981
43.933541792725265,26.399026686601843,18.420071996668334
43.910133366481965,26.532113827129194,18.242736642078686
43.88656023721887,26.66508844508371,18.05716877086188
43.86282263307629,26.797949893003647,17.905539069124448
43.83892078353669,26.930697527217433,17.68326082537251
43.81485491941778,27.063330707855044,17.414191607506044
43.790625272865384,27.195848798859004,17.27310457537251
43.76623207734657,27.328251167995234,17.273776623510546
43.74167556764253,27.460537186863604,17.276128784302742
43.716955979841465,27.592706230908135,17.205102233476538
43.69207355133158,27.724757679426887,17.030539051178962
43.667028520793984,27.856690915581765,16.889620022107195
43.641821128195446,27.988505326407676,16.852657651388515
44.941651590926085,20.051461874970045,17.6678038361252
44.92618628896592,20.18928047027501,17.794063916770362
44.9105468808518,20.327020557001333,17.845391199152957
44.89473352489528,20.464681323719475,17.849255446464785
44.87874638104975,20.602261961957083,17.85366572872285
44.862585610905015,20.739761666224013,17.851649609945152
44.84625137768191,20.877179634036793,17.816493359945152
44.829743846226556,21.014515065942987,17.805404640013172
44.813063183005085,21.15176716554521,17.866434556181712
44.79620955609786,21.28893513952505,17.8509775669344
44.779183135193946,21.426018197666423,17.67582635725698
44.76198409158529,21.56301555287891,17.254875416396768
44.744612598161176,21.69992642122068,16.554018556430776
44.727068829402306,21.836750021921205,16.3236338169344
44.70935296137507,21.973485577403608,15.905119055060931
44.69146517172561,22.11013231330685,15.485596186371259
44.673405639674094,22.246689458507632,16.014788064905392
44.65517454600854,22.383156245141862,16.68641105005818
44.63677207307908,22.519531908625936,17.33795674385563
44.618198404791784,22.65581568767786,17.686999080001666
44.59945372660273,22.792006824337875,17.47018120365758
44.58053822551177,22.92810456398894,17.25449740245778
44.561452090056584,23.064108155376857,17.340434915275985
44.54219551030634,23.200016850630107,17.431580746045675
44.52276867785562,23.335829905279553,17.63579780824723
44.50317178581812,23.471546578277582,17.78675546953755
44.483405028820364,23.60716613201714,17.78532737044878
44.46346860299549,23.742687832350583,17.66914794265583
44.44336270597675,23.878110948607883,17.53331124910744
44.42308753689127,24.013434753614945,17.541165749231975
44.40264329635361,24.14865852371136,17.684730932276736
44.38203018645928,24.283781538767954,17.777976900018672
44.361248410778245,24.41880308220405,17.722155332565308
44.34029817434851,24.55372244100454,17.685822991914648
44.31917968366947,24.68853890573638,17.798642212344753
44.297893146695436,24.82325177056515,17.898398596753356
44.27643877282889,24.957860333271014,18.025666752169208
44.254816772914104,25.092363895264583,18.118324669458534
44.23302735923012,25.22676176160246,18.18905718608569
44.21107074548444,25.361053241002338,18.20980651404268
44.188947146805994,25.495237645858026,18.2568075349254
44.16665677973848,25.62931429225401,18.30674873116196
44.14419986223381,25.763282499979823,18.341694967721097
44.1215766136449,25.897141592544074,18.397348537239978
44.09878725471922,26.030890897188186,18.536797477353005
44.075832007591615,26.16452974489988,18.680194649645077
44.05271109577774,26.298057470426272,18.73946044265583
44.029424744166896,26.431473412286778,18.674482278926398
44.00597317901517,26.56477691278579,18.511217819747106
43.98235662793858,26.69796731802475,18.317963461722098
43.95857531990597,26.831043977914305,18.147894582440777
43.93462948523204,26.96400624618596,17.93851118190314
43.91051935557035,27.096853480403468,17.66507366908494
43.88624516390625,27.229585041973962,17.483244024297242
43.861807144549836,27.362200296158818,17.45640431680987
43.83720553312876,27.494698612084107,17.411629461473034
43.812440566581266,27.627079362750976,17.328380133516045
43.78751248314899,27.759341925045447,17.129749416023174
43.76242152236975,27.8914856797482,17.00760558087339
43.73716792507048,28.023510011543976,17.002775279424522
43.71175193335996,28.155414309030533,17.12172688463683
43.68617379062171,28.287197964727653,17.320483610194216
43.660433741506544,28.4188603750855,17.516552158581312
43.63453203192569,28.55040094049295,17.68338684881887
45.03923293962047,20.073226731479934,17.406589118383263
45.023738591556906,20.21128590237359,17.61740061288239
45.0080698198745,20.349266145890226,17.76520806743253
44.99222678349397,20.487166646599093,17.83699066151855
44.97620964298353,20.62498659205255,17.80162440320497
44.9600185605536,20.762725172811145,17.68053065320497
44.9436537000512,20.900381582468327,17.564393225536552
44.92711522695433,21.037955017674932,17.564225219911144
44.910403308366426,21.175444678163473,17.684520923963156
44.89351811301078,21.312849766772104,17.812125085502544
44.87645981122485,21.450169489468237,17.591736975536552
44.85922857495445,21.58740305537205,16.988914400018672
44.841824577748035,21.724549676779475,16.13604982181262
44.824247994750976,21.861608569185222,15.750591172966907
44.80649900269951,21.99857895130512,15.316829400677834
44.788577779915016,22.135460045098625,14.721273278677335
44.77048450629809,22.272251075790706,15.304270591787112
44.7522193633224,22.408951271893528,16.226649622763357
44.733782534028855,22.545559865227972,16.703170125202465
44.71517420301945,22.682076090944747,17.044231945468532
44.69639455645118,22.818499187545257,17.18930923041477
44.67744378202996,22.95482839690206,17.232866020612818
44.65832206900438,23.091062964279388,17.40944533194265
44.63902960815958,23.22720213835288,17.521970528428273
44.61956659181099,23.363245171229437,17.70018793177861
44.59993321379792,23.499191318466643,17.712452716724847
44.58012966947747,23.635039839091775,17.526044778926398
44.56015615571798,23.770789995620703,17.360512187404016
44.54001287089272,23.906441054076453,17.365972536866384
44.51970001487351,24.041992284007364,17.449515883640576
44.49921778902416,24.177442958505054,17.608622061308996
44.478566396194125,24.312792354222182,17.700355932276736
44.45774604071184,24.448039751389615,17.592577024172712
44.436756928378244,24.58318443383365,17.591358951343004
44.41559926646017,24.71822568899273,17.69182937632325
44.39427326368377,24.8531628079339,17.756555518796368
44.37277913022775,24.987995085368965,17.866770562305245
44.35111707771683,25.12272181967043,17.960646583187966
44.32928731921502,25.257342312887005,18.063007126572312
44.30729006921876,25.391855870758974,18.154404973471035
44.28512554365028,25.52626180273316,18.25479140589314
44.26279395985074,25.660559421977553,18.299944290550805
44.24029553657346,25.79474804539575,18.35736197040927
44.217630493977,25.928826993641138,18.455060238479287
44.19479905361832,26.062795591130566,18.545324012797366
44.1718014384459,26.196653166057956,18.621600904772357
44.14863787279278,26.33039905040735,18.682000762672835
44.12530858236966,26.46403257996613,18.750801153080438
44.10181379425781,26.597553094337286,18.734882134263234
44.07815373690216,26.73095993695202,18.592367018422774
44.05432864010429,26.864252455081612,18.40012071465933
44.03033873501527,26.997429999849203,18.258697668711346
44.0061842541287,27.130491926241262,18.044063924461284
43.98186543127363,27.26343759311871,17.83237038376511
43.957382501607285,27.396266363227795,17.740174488354754
43.93273570160809,27.528977603210592,17.621978928965905
43.90792526906847,27.661570683615338,17.49702094190864
43.88295144308766,27.794044978906356,17.277556880827873
43.857814464064454,27.926399867473833,17.15831122859832
43.83251457369012,28.05863473164311,17.172172125949654
43.80705201494099,28.19074895768381,17.298348203782112
43.781427032071434,28.322741935818698,17.4430474645348
43.755639870606394,28.45461306023219,17.57031561225973
43.72969077733413,28.58636172907856,17.680614666272234
43.70358000029901,28.717987344489956,17.577330058620824
43.67730778879412,28.849489312583984,17.427296448779362
43.65087439335391,28.980867043471193,17.286461430211222
45.13681829348413,20.095069697467068,17.293097849815123
45.121294838931924,20.23337026234219,17.511217819747106
45.10559664270164,20.371591478084042,17.690863317058934
45.089723864326544,20.50973252523545,17.77386062632325
45.0736766649932,20.64779258734839,17.70094395965658
45.05745520753594,20.785770851009318,17.58140431937351
45.041059656431436,20.92366650586405,17.509201693278488
45.02449017779292,21.061478744642557,17.56086500485738
45.00774693936478,21.199206763183213,17.643778316436276
44.99083011051669,21.336849760457085,17.739754458909395
44.97373986223802,21.4744069385917,17.613368359945152
44.95647636713198,21.611877502894657,17.030581061558056
44.93903979940985,21.74926066187689,15.912175496419271
44.921430334885166,21.88655562727564,15.416669791744601
44.903648150967754,22.0237616140773,15.272642565029924
44.885693426657824,22.16087784053974,14.788435582191713
44.867566342540066,22.297903528214476,14.960646598569808
44.84926708077752,22.434837901968564,15.400162730165707
44.830795825105525,22.571680190006163,15.824389890957905
44.812152760825725,22.708429623889856,16.413477587443527
44.793338074799884,22.84508543856157,16.95510224885838
44.77435195544363,22.981646872363285,17.217913063623573
44.75519459272043,23.11811316705763,17.393694323878133
44.73586617813509,23.254483567847643,17.560318980165707
44.716366904727636,23.390757323396997,17.63890601486288
44.69669696706702,23.52693368584923,17.534403321563556
44.67685656124463,23.663011910847132,17.29049370622122
44.65684588486801,23.79899125755162,17.18355486982612
44.63666513705429,23.934870988660435,17.252985297992666
44.61631451842388,24.07065037042645,17.312545120075185
